outcome,team0_sn_fg,team0_sn_fga,team0_sn_fgp,team0_sn_3pfg,team0_sn_3pfga,team0_sn_fg_3pfgp,team0_sn_2pfg,team0_sn_2pfga,team0_sn_2pfgp,team0_sn_ft,team0_sn_fta,team0_sn_ftp,team0_sn_orb,team0_sn_drb,team0_sn_trb,team0_sn_ast,team0_sn_stl,team0_sn_blk,team0_sn_tov,team0_sn_pf,team0_sn_pts,team1_sn_fg,team1_sn_fga,team1_sn_fgp,team1_sn_3pfg,team1_sn_3pfga,team1_sn_fg_3pfgp,team1_sn_2pfg,team1_sn_2pfa,team1_sn_2pfgp,team1_sn_ft,team1_sn_fta,team1_sn_ftp,team1_sn_orb,team1_sn_drb,team1_sn_trb,team1_sn_ast,team1_sn_stl,team1_sn_blk,team1_sn_tov,team1_sn_pf,team1_sn_pts,team0_matchup_fg,team0_matchup_fga,team0_matchup_fgp,team0_matchup_3pfg,team0_matchup_3pfga,team0_matchup_fg_3pfgp,team0_matchup_ft,team0_matchup_fta,team0_matchup_ftp,team0_matchup_orb,team0_matchup_drb,team0_matchup_trb,team0_matchup_ast,team0_matchup_stl,team0_matchup_blk,team0_matchup_tov,team0_matchup_pf,team0_matchup_pts,team1_matchup_fg,team1_matchup_fga,team1_matchup_fgp,team1_matchup_3pfg,team1_matchup_3pfga,team1_matchup_fg_3pfgp,team1_matchup_ft,team1_matchup_fta,team1_matchup_ftp,team1_matchup_orb,team1_matchup_drb,team1_matchup_trb,team1_matchup_ast,team1_matchup_stl,team1_matchup_blk,team1_matchup_tov,team1_matchup_pf,team1_matchup_pts
0,37.6,81.9,0.459,6.3,16.5,0.381,31.3,65.4,0.479,18.9,23.8,0.794,10.1,31.4,41.5,21.2,7.5,6.0,13.9,23.3,100.5,39.3,84.3,0.467,3.0,8.7,0.346,36.3,75.5,0.481,16.8,21.6,0.78,12.4,30.1,42.5,26.9,7.6,5.4,13.9,23.3,98.5,39.5,84.83333333333333,0.46666666666666673,9.333333333333334,22.166666666666668,0.42849999999999994,22.666666666666668,26.666666666666668,0.8478333333333333,9.0,30.833333333333332,39.833333333333336,22.5,4.5,4.166666666666667,9.833333333333334,23.0,111.0,41.833333333333336,85.5,0.48983333333333334,5.333333333333333,13.0,0.40233333333333327,20.0,25.5,0.7903333333333334,12.333333333333334,31.666666666666668,44.0,23.5,5.5,4.333333333333333,11.333333333333334,24.333333333333332,109.0
1,36.8,78.4,0.47,5.0,13.8,0.361,31.9,64.7,0.493,18.8,24.7,0.76,11.8,31.2,43.0,23.5,7.7,4.8,15.2,22.7,97.5,38.3,83.4,0.459,4.2,12.8,0.329,34.1,70.6,0.482,20.1,28.9,0.696,13.6,33.4,47.0,23.4,7.5,6.5,13.9,22.5,100.8,30.75,81.75,0.37925,6.0,18.5,0.3325,19.75,25.75,0.7590000000000001,9.5,32.5,42.0,16.5,7.75,4.75,11.5,25.5,87.25,34.25,78.25,0.43775,5.5,16.0,0.33075,22.75,31.25,0.722,11.5,35.75,47.25,20.25,7.25,6.75,12.5,21.75,96.75
0,40.0,88.9,0.45,6.5,20.2,0.322,33.4,68.7,0.487,18.5,24.6,0.754,12.9,32.1,45.0,23.8,9.6,4.6,16.2,21.1,105.0,36.1,77.8,0.464,4.0,10.4,0.385,32.1,67.4,0.476,20.3,26.2,0.773,11.4,29.6,41.0,24.9,7.7,5.4,14.9,24.5,96.5,35.833333333333336,79.16666666666667,0.45383333333333337,5.5,16.333333333333332,0.36000000000000004,23.333333333333332,30.666666666666668,0.7699999999999999,11.166666666666666,29.666666666666668,40.833333333333336,20.166666666666668,9.833333333333334,5.5,15.166666666666666,24.5,100.5,34.0,80.66666666666667,0.42183333333333345,3.0,10.666666666666666,0.2791666666666667,18.166666666666668,26.5,0.6948333333333333,15.5,30.5,46.0,23.0,7.666666666666667,6.166666666666667,18.333333333333332,25.833333333333332,89.16666666666667
1,37.9,84.7,0.447,6.7,19.6,0.339,31.2,65.1,0.48,16.6,23.9,0.695,12.7,30.3,43.0,22.9,8.0,4.2,14.0,21.7,99.1,36.0,78.0,0.462,4.0,10.8,0.374,32.0,67.2,0.476,20.1,27.0,0.746,11.3,32.5,43.8,22.2,7.5,6.7,15.0,20.9,96.2,36.75,79.375,0.465625,5.0,12.875,0.3555,12.75,18.75,0.679125,11.0,27.25,38.25,18.625,6.625,4.25,11.125,23.125,91.25,34.625,75.375,0.45937500000000003,5.5,16.0,0.342625,20.75,27.375,0.762625,12.0,29.875,41.875,18.875,6.125,7.375,12.375,19.625,95.5
0,36.3,81.0,0.448,3.0,9.6,0.311,33.3,71.4,0.466,21.3,27.5,0.775,12.7,29.5,42.2,21.6,10.3,3.5,14.8,22.0,96.8,35.5,81.6,0.435,4.9,13.1,0.376,30.6,68.5,0.447,17.9,23.3,0.768,13.4,30.2,43.6,22.0,8.0,4.8,14.8,21.6,93.9,35.25,78.0,0.45087499999999997,3.875,10.125,0.386625,22.75,28.125,0.80575,12.75,26.75,39.5,21.75,8.875,3.125,12.875,23.0,97.125,34.5,76.375,0.45125000000000004,5.375,14.25,0.3735,17.875,24.875,0.727875,11.625,27.0,38.625,20.0,7.25,5.25,15.625,25.125,92.25
1,36.8,78.4,0.47,5.0,13.8,0.361,31.9,64.7,0.493,18.8,24.7,0.76,11.8,31.2,43.0,23.5,7.7,4.8,15.2,22.7,97.5,37.6,81.9,0.459,6.3,16.5,0.381,31.3,65.4,0.479,18.9,23.8,0.794,10.1,31.4,41.5,21.2,7.5,6.0,13.9,23.3,100.5,36.36363636363637,80.81818181818181,0.45009090909090904,5.818181818181818,16.272727272727273,0.3660909090909091,19.818181818181817,27.181818181818183,0.7259090909090908,15.727272727272727,30.09090909090909,45.81818181818182,23.09090909090909,7.090909090909091,3.272727272727273,14.181818181818182,20.727272727272727,98.36363636363636,36.63636363636363,81.18181818181819,0.45209090909090927,8.181818181818182,21.0,0.3813636363636363,16.272727272727273,19.636363636363637,0.8320909090909091,11.363636363636363,27.545454545454547,38.90909090909091,20.545454545454547,7.545454545454546,4.636363636363637,12.181818181818182,22.545454545454547,97.72727272727273
0,38.3,83.4,0.459,4.2,12.8,0.329,34.1,70.6,0.482,20.1,28.9,0.696,13.6,33.4,47.0,23.4,7.5,6.5,13.9,22.5,100.8,39.3,84.3,0.467,3.0,8.7,0.346,36.3,75.5,0.481,16.8,21.6,0.78,12.4,30.1,42.5,26.9,7.6,5.4,13.9,23.3,98.5,39.44444444444444,89.77777777777777,0.4397777777777778,6.111111111111111,18.77777777777778,0.32355555555555554,17.555555555555557,26.0,0.6704444444444445,14.11111111111111,30.555555555555557,44.666666666666664,25.11111111111111,8.11111111111111,5.222222222222222,9.666666666666666,22.22222222222222,102.55555555555556,38.55555555555556,81.66666666666667,0.47433333333333333,5.555555555555555,13.666666666666666,0.43066666666666664,18.0,23.333333333333332,0.7582222222222222,9.555555555555555,34.888888888888886,44.44444444444444,24.0,5.111111111111111,3.7777777777777777,14.333333333333334,23.444444444444443,100.66666666666667
1,36.1,77.8,0.464,4.0,10.4,0.385,32.1,67.4,0.476,20.3,26.2,0.773,11.4,29.6,41.0,24.9,7.7,5.4,14.9,24.5,96.5,40.0,88.9,0.45,6.5,20.2,0.322,33.4,68.7,0.487,18.5,24.6,0.754,12.9,32.1,45.0,23.8,9.6,4.6,16.2,21.1,105.0,36.22222222222222,81.0,0.4473333333333334,2.5555555555555554,7.111111111111111,0.4012222222222222,19.666666666666668,26.666666666666668,0.7355555555555555,14.666666666666666,27.666666666666668,42.333333333333336,22.666666666666668,8.0,4.666666666666667,15.11111111111111,23.666666666666668,94.66666666666667,37.111111111111114,79.33333333333333,0.46733333333333327,6.333333333333333,15.555555555555555,0.40977777777777774,20.666666666666668,26.444444444444443,0.7775555555555556,11.444444444444445,27.555555555555557,39.0,23.22222222222222,9.0,5.444444444444445,13.777777777777779,22.444444444444443,101.22222222222223
1,37.7,82.6,0.457,5.6,15.2,0.368,32.1,67.4,0.477,17.9,23.6,0.759,12.5,31.2,43.7,25.6,9.1,5.3,16.7,24.1,98.9,36.0,78.0,0.462,4.0,10.8,0.374,32.0,67.2,0.476,20.1,27.0,0.746,11.3,32.5,43.8,22.2,7.5,6.7,15.0,20.9,96.2,34.6,83.1,0.4229,4.8,13.6,0.36669999999999997,16.1,21.9,0.7485999999999999,13.4,28.3,41.7,16.7,9.2,5.2,15.1,27.0,90.1,32.8,77.4,0.4253,5.0,18.4,0.2785,21.4,30.2,0.7106,13.9,31.9,45.8,22.0,8.0,6.8,17.4,20.6,92.0
1,33.6,75.6,0.444,4.8,13.6,0.351,28.8,62.0,0.465,16.8,21.1,0.796,9.4,30.8,40.2,18.5,6.6,4.2,14.5,22.7,88.7,37.1,83.1,0.446,4.9,14.6,0.338,32.2,68.6,0.469,17.1,23.3,0.735,12.7,30.7,43.3,24.3,8.7,6.0,14.5,21.1,96.2,31.166666666666668,80.5,0.38716666666666666,3.5,12.5,0.2625,16.0,20.333333333333332,0.7699999999999999,14.0,28.0,42.0,17.666666666666668,9.666666666666666,5.5,16.333333333333332,27.166666666666668,81.83333333333333,34.333333333333336,73.16666666666667,0.47066666666666673,5.166666666666667,14.5,0.37650000000000006,19.333333333333332,27.333333333333332,0.7165,9.166666666666666,29.833333333333332,39.0,23.333333333333332,8.833333333333334,4.666666666666667,15.833333333333334,20.0,93.16666666666667
